,entity,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
4050,I58P03,50,50,0%,3,3,0%
4051,I58P04,50,50,0%,3,3,0%
4052,I58P05,50,50,0%,3,3,0%
4053,I58P06,50,50,0%,3,3,0%
4054,I58P07,50,50,0%,3,3,0%
4055,I58P08,50,50,0%,3,3,0%
4056,I58P09,50,50,0%,3,3,0%
4057,I58P10,50,50,0%,3,3,0%
4058,I58P11,50,50,0%,3,3,0%
4059,I58P12,50,50,0%,3,3,0%
4060,I58P13,50,50,0%,3,3,0%
4061,I58P14,50,50,0%,3,3,0%
4062,I58P15,50,50,0%,3,3,0%
4063,I58P16,50,50,0%,3,3,0%
4064,I58P17,50,50,0%,3,3,0%
4065,I58P18,50,50,0%,3,3,0%
4066,I58P19,50,50,0%,3,3,0%
4067,I58P20,50,50,0%,3,3,0%
4068,I58P21,50,50,0%,3,3,0%
4069,I58P22,50,50,0%,3,3,0%
4070,I58P23,50,50,0%,3,3,0%
4071,I58P24,50,50,0%,3,3,0%
4072,I58P25,50,50,0%,3,3,0%
4073,I58P26,50,50,0%,3,3,0%
4074,I58P27,50,50,0%,3,3,0%
4075,I58P28,50,50,0%,3,3,0%
4076,I59P00,30,30,0%,2,2,0%
4077,I59P01,30,30,0%,2,2,0%
4078,I59P02,30,30,0%,2,2,0%
4079,I59P03,30,30,0%,2,2,0%
4080,I59P04,30,30,0%,2,2,0%
4081,I59P05,30,30,0%,2,2,0%
4082,I59P06,30,30,0%,2,2,0%
4083,I59P07,30,30,0%,2,2,0%
4084,I59P08,30,30,0%,2,2,0%
4085,I59P09,30,30,0%,2,2,0%
4086,I59P10,30,30,0%,2,2,0%
4087,I59P11,30,30,0%,2,2,0%
4088,I59P12,30,30,0%,2,2,0%
4089,I59P13,30,30,0%,2,2,0%
4090,I59P14,30,30,0%,2,2,0%
4091,I59P15,30,30,0%,2,2,0%
4092,I60P00,246,49,80%,2,2,0%
4093,I60P01,246,49,80%,2,2,0%
4094,I60P02,246,49,80%,2,2,0%
4095,I60P03,246,49,80%,2,2,0%
4096,I60P04,246,49,80%,2,2,0%
4097,I60P05,246,49,80%,2,2,0%
4098,I60P06,246,49,80%,2,2,0%
4099,I60P07,246,49,80%,2,2,0%
4100,I60P08,246,49,80%,2,2,0%
4101,I60P09,246,49,80%,2,2,0%
4102,I60P10,246,49,80%,2,2,0%
4103,I60P11,246,49,80%,2,2,0%
4104,I60P12,246,49,80%,2,2,0%
4105,I60P13,246,49,80%,2,2,0%
4106,I60P14,246,49,80%,2,2,0%
4107,I60P15,246,49,80%,2,2,0%
4108,I60P16,246,49,80%,2,2,0%
4109,I60P17,246,49,80%,2,2,0%
4110,I60P18,246,49,80%,2,2,0%
4111,I60P19,246,49,80%,2,2,0%
4112,I60P20,246,49,80%,2,2,0%
4113,I60P21,246,49,80%,2,2,0%
4114,I60P22,246,49,80%,2,2,0%
4115,I60P23,246,49,80%,2,2,0%
4116,I60P24,246,49,80%,2,2,0%
4117,I60P25,246,49,80%,2,2,0%
4118,I60P26,246,49,80%,2,2,0%
4119,I60P27,246,49,80%,2,2,0%
4120,I60P28,246,49,80%,2,2,0%
4121,I60P29,246,49,80%,2,2,0%
4122,I60P30,246,49,80%,2,2,0%
4123,I60P31,246,49,80%,2,2,0%
4124,I60P32,246,49,80%,2,2,0%
4125,I60P33,246,49,80%,2,2,0%
4126,I60P34,246,49,80%,2,2,0%
4127,I60P35,246,49,80%,2,2,0%
4128,I60P36,246,49,80%,2,2,0%
4129,I60P37,246,49,80%,2,2,0%
4130,I60P38,246,49,80%,2,2,0%
4131,I60P39,246,49,80%,2,2,0%
4132,I60P40,246,49,80%,2,2,0%
4133,I60P41,246,49,80%,2,2,0%
4134,I60P42,246,49,80%,2,2,0%
4135,I60P43,246,49,80%,2,2,0%
4136,I60P44,246,49,80%,2,2,0%
4137,I60P45,246,49,80%,2,2,0%
4138,I60P46,246,49,80%,2,2,0%
4139,I60P47,246,49,80%,2,2,0%
4140,I60P48,246,49,80%,2,2,0%
4141,I60P49,246,49,80%,2,2,0%
4142,I60P50,246,49,80%,2,2,0%
4143,I60P51,246,49,80%,2,2,0%
4144,I60P52,246,49,80%,2,2,0%
4145,I60P53,246,49,80%,2,2,0%
4146,I60P54,246,49,80%,2,2,0%
4147,I60P55,246,49,80%,2,2,0%
4148,I60P56,246,49,80%,2,2,0%
4149,I60P57,246,49,80%,2,2,0%
4150,I60P58,246,49,80%,2,2,0%
4151,I60P59,246,49,80%,2,2,0%
4152,I60P60,246,49,80%,2,2,0%
4153,I60P61,246,49,80%,2,2,0%
4154,I60P62,246,49,80%,2,2,0%
4155,I60P63,246,49,80%,2,2,0%
4156,I60P64,246,49,80%,2,2,0%
4157,I60P65,246,49,80%,2,2,0%
4158,I60P66,246,49,80%,2,2,0%
4159,I60P67,246,49,80%,2,2,0%
4160,I60P68,246,49,80%,2,2,0%
4161,I60P69,246,49,80%,2,2,0%
4162,I60P70,246,49,80%,2,2,0%
4163,I60P71,246,49,80%,2,2,0%
4164,I60P72,246,49,80%,2,2,0%
4165,I60P73,246,49,80%,2,2,0%
4166,I60P74,246,49,80%,2,2,0%
4167,I60P75,246,49,80%,2,2,0%
4168,I60P76,246,49,80%,2,2,0%
4169,I60P77,246,49,80%,2,2,0%
4170,I60P78,246,49,80%,2,2,0%
4171,I60P79,246,49,80%,2,2,0%
4172,I60P80,246,49,80%,2,2,0%
4173,I60P81,246,49,80%,2,2,0%
4174,I60P82,246,49,80%,2,2,0%
4175,I60P83,246,49,80%,2,2,0%
4176,I60P84,246,49,80%,2,2,0%
4177,I60P85,246,49,80%,2,2,0%
4178,I60P86,246,49,80%,2,2,0%
4179,I60P87,246,49,80%,2,2,0%
4180,I60P88,246,49,80%,2,2,0%
4181,I60P89,246,49,80%,2,2,0%
4182,I60P90,246,49,80%,2,2,0%
4183,I60P91,246,49,80%,2,2,0%
4184,I60P92,246,49,80%,2,2,0%
4185,I60P93,246,49,80%,2,2,0%
4186,I60P94,246,49,80%,2,2,0%
4187,I60P95,246,49,80%,2,2,0%
4188,I61P00,42,42,0%,2,2,0%
4189,I61P01,42,42,0%,2,2,0%
4190,I61P02,42,42,0%,2,2,0%
4191,I61P03,42,42,0%,2,2,0%
4192,I61P04,42,42,0%,2,2,0%
4193,I61P05,42,42,0%,2,2,0%
4194,I61P06,42,42,0%,2,2,0%
4195,I61P07,42,42,0%,2,2,0%
4196,I61P08,42,42,0%,2,2,0%
4197,I61P09,42,42,0%,2,2,0%
4198,I61P10,42,42,0%,2,2,0%
4199,I61P11,42,42,0%,2,2,0%
4200,I61P12,42,42,0%,2,2,0%
4201,I61P13,42,42,0%,2,2,0%
4202,I61P14,42,42,0%,2,2,0%
4203,I61P15,42,42,0%,2,2,0%
4204,I61P16,42,42,0%,2,2,0%
4205,I61P17,42,42,0%,2,2,0%
4206,I61P18,42,42,0%,2,2,0%
4207,I61P19,42,42,0%,2,2,0%
4208,I61P20,42,42,0%,2,2,0%
4209,I61P21,42,42,0%,2,2,0%
4210,I61P22,42,42,0%,2,2,0%
4211,I61P23,42,42,0%,2,2,0%
4212,I61P24,42,42,0%,2,2,0%
4213,I61P25,42,42,0%,2,2,0%
4214,I61P26,42,42,0%,2,2,0%
4215,I61P27,42,42,0%,2,2,0%
4216,I61P28,42,42,0%,2,2,0%
4217,I61P29,42,42,0%,2,2,0%
4218,I61P30,42,42,0%,2,2,0%
4219,I61P31,42,42,0%,2,2,0%
4220,I61P32,42,42,0%,2,2,0%
4221,I61P33,42,42,0%,2,2,0%
4222,I61P34,42,42,0%,2,2,0%
4223,I61P35,42,42,0%,2,2,0%
4224,I61P36,42,42,0%,2,2,0%
4225,I61P37,42,42,0%,2,2,0%
4226,I61P38,42,42,0%,2,2,0%
4227,I61P39,42,42,0%,2,2,0%
4228,I61P40,42,42,0%,2,2,0%
4229,I61P41,42,42,0%,2,2,0%
4230,I61P42,42,42,0%,2,2,0%
4231,I61P43,42,42,0%,2,2,0%
4232,I61P44,42,42,0%,2,2,0%
4233,I61P45,42,42,0%,2,2,0%
4234,I61P46,42,42,0%,2,2,0%
4235,I61P47,42,42,0%,2,2,0%
4236,I61P48,42,42,0%,2,2,0%
4237,I61P49,42,42,0%,2,2,0%
4238,I61P50,42,42,0%,2,2,0%
4239,I61P51,42,42,0%,2,2,0%
4240,I61P52,42,42,0%,2,2,0%
4241,I61P53,42,42,0%,2,2,0%
4242,I61P54,42,42,0%,2,2,0%
4243,I61P55,42,42,0%,2,2,0%
4244,I61P56,42,42,0%,2,2,0%
4245,I61P57,42,42,0%,2,2,0%
4246,I61P58,42,42,0%,2,2,0%
4247,I61P59,42,42,0%,2,2,0%
4248,I61P60,42,42,0%,2,2,0%
4249,I61P61,42,42,0%,2,2,0%
4250,I61P62,42,42,0%,2,2,0%
4251,I61P63,42,42,0%,2,2,0%
4252,I61P64,42,42,0%,2,2,0%
4253,I61P65,42,42,0%,2,2,0%
4254,I61P66,42,42,0%,2,2,0%
4255,I61P67,42,42,0%,2,2,0%
4256,I61P68,42,42,0%,2,2,0%
4257,I61P69,42,42,0%,2,2,0%
4258,I61P70,42,42,0%,2,2,0%
4259,I61P71,42,42,0%,2,2,0%
4260,I61P72,42,42,0%,2,2,0%
4261,I61P73,42,42,0%,2,2,0%
4262,I61P74,42,42,0%,2,2,0%
4263,I61P75,42,42,0%,2,2,0%
4264,I61P76,42,42,0%,2,2,0%
4265,I61P77,42,42,0%,2,2,0%
4266,I61P78,42,42,0%,2,2,0%
4267,I61P79,42,42,0%,2,2,0%
4268,I61P80,42,42,0%,2,2,0%
4269,I61P81,42,42,0%,2,2,0%
4270,I61P82,42,42,0%,2,2,0%
4271,I61P83,42,42,0%,2,2,0%
4272,I61P84,42,42,0%,2,2,0%
4273,I61P85,42,42,0%,2,2,0%
4274,I61P86,42,42,0%,2,2,0%
4275,I61P87,42,42,0%,2,2,0%
4276,I61P88,42,42,0%,2,2,0%
4277,I61P89,42,42,0%,2,2,0%
4278,I61P90,42,42,0%,2,2,0%
4279,I61P91,42,42,0%,2,2,0%
4280,I61P92,42,42,0%,2,2,0%
4281,I61P93,42,42,0%,2,2,0%
4282,I61P94,42,42,0%,2,2,0%
4283,I61P95,42,42,0%,2,2,0%
4284,I62P00,342,50,85%,2,2,0%
4285,I62P01,342,50,85%,2,2,0%
4286,I62P02,342,50,85%,2,2,0%
4287,I62P03,342,50,85%,2,2,0%
4288,I62P04,342,50,85%,2,2,0%
4289,I62P05,342,50,85%,2,2,0%
4290,I62P06,342,50,85%,2,2,0%
4291,I62P07,342,50,85%,2,2,0%
4292,I62P08,342,50,85%,2,2,0%
4293,I62P09,342,50,85%,2,2,0%
4294,I62P10,342,50,85%,2,2,0%
4295,I62P11,342,50,85%,2,2,0%
4296,I62P12,342,50,85%,2,2,0%
4297,I62P13,342,50,85%,2,2,0%
4298,I62P14,342,50,85%,2,2,0%
4299,I62P15,342,50,85%,2,2,0%
4300,I62P16,342,50,85%,2,2,0%
4301,I62P17,342,50,85%,2,2,0%
4302,I62P18,342,50,85%,2,2,0%
4303,I62P19,342,50,85%,2,2,0%
4304,I62P20,342,50,85%,2,2,0%
4305,I62P21,342,50,85%,2,2,0%
4306,I62P22,342,50,85%,2,2,0%
4307,I62P23,342,50,85%,2,2,0%
4308,I62P24,342,50,85%,2,2,0%
4309,I62P25,342,50,85%,2,2,0%
4310,I62P26,342,50,85%,2,2,0%
4311,I62P27,342,50,85%,2,2,0%
4312,I62P28,342,50,85%,2,2,0%
4313,I62P29,342,50,85%,2,2,0%
4314,I62P30,342,50,85%,2,2,0%
4315,I62P31,342,50,85%,2,2,0%
4316,I62P32,342,50,85%,2,2,0%
4317,I62P33,342,50,85%,2,2,0%
4318,I62P34,342,50,85%,2,2,0%
4319,I62P35,342,50,85%,2,2,0%
4320,I62P36,342,50,85%,2,2,0%
4321,I62P37,342,50,85%,2,2,0%
4322,I62P38,342,50,85%,2,2,0%
4323,I62P39,342,50,85%,2,2,0%
4324,I62P40,342,50,85%,2,2,0%
4325,I62P41,342,50,85%,2,2,0%
4326,I62P42,342,50,85%,2,2,0%
4327,I62P43,342,50,85%,2,2,0%
4328,I62P44,342,50,85%,2,2,0%
4329,I62P45,342,50,85%,2,2,0%
4330,I62P46,342,50,85%,2,2,0%
4331,I62P47,342,50,85%,2,2,0%
4332,I62P48,342,50,85%,2,2,0%
4333,I62P49,342,50,85%,2,2,0%
4334,I62P50,342,50,85%,2,2,0%
4335,I62P51,342,50,85%,2,2,0%
4336,I62P52,342,50,85%,2,2,0%
4337,I62P53,342,50,85%,2,2,0%
4338,I62P54,342,50,85%,2,2,0%
4339,I62P55,342,50,85%,2,2,0%
4340,I62P56,342,50,85%,2,2,0%
4341,I62P57,342,50,85%,2,2,0%
4342,I62P58,342,50,85%,2,2,0%
4343,I62P59,342,50,85%,2,2,0%
4344,I62P60,342,50,85%,2,2,0%
4345,I62P61,342,50,85%,2,2,0%
4346,I62P62,342,50,85%,2,2,0%
4347,I62P63,342,50,85%,2,2,0%
4348,I62P64,342,50,85%,2,2,0%
4349,I62P65,342,50,85%,2,2,0%
4350,I62P66,342,50,85%,2,2,0%
4351,I62P67,342,50,85%,2,2,0%
4352,I62P68,342,50,85%,2,2,0%
4353,I62P69,342,50,85%,2,2,0%
4354,I62P70,342,50,85%,2,2,0%
4355,I62P71,342,50,85%,2,2,0%
4356,I62P72,342,50,85%,2,2,0%
4357,I62P73,342,50,85%,2,2,0%
4358,I62P74,342,50,85%,2,2,0%
4359,I62P75,342,50,85%,2,2,0%
4360,I62P76,342,50,85%,2,2,0%
4361,I62P77,342,50,85%,2,2,0%
4362,I62P78,342,50,85%,2,2,0%
4363,I62P79,342,50,85%,2,2,0%
4364,I62P80,342,50,85%,2,2,0%
4365,I62P81,342,50,85%,2,2,0%
4366,I62P82,342,50,85%,2,2,0%
4367,I62P83,342,50,85%,2,2,0%
4368,I62P84,342,50,85%,2,2,0%
4369,I62P85,342,50,85%,2,2,0%
4370,I62P86,342,50,85%,2,2,0%
4371,I62P87,342,50,85%,2,2,0%
4372,I62P88,342,50,85%,2,2,0%
4373,I62P89,342,50,85%,2,2,0%
4374,I62P90,342,50,85%,2,2,0%
4375,I62P91,342,50,85%,2,2,0%
4376,I62P92,342,50,85%,2,2,0%
4377,I62P93,342,50,85%,2,2,0%
4378,I62P94,342,50,85%,2,2,0%
4379,I62P95,342,50,85%,2,2,0%
4380,I63P00,20,20,0%,2,2,0%
4381,I63P01,20,20,0%,2,2,0%
4382,I63P02,20,20,0%,2,2,0%
4383,I63P03,20,20,0%,2,2,0%
4384,I63P04,20,20,0%,2,2,0%
4385,I63P05,20,20,0%,2,2,0%
4386,I63P06,20,20,0%,2,2,0%
4387,I63P07,20,20,0%,2,2,0%
4388,I63P08,20,20,0%,2,2,0%
4389,I63P09,20,20,0%,2,2,0%
4390,I63P10,20,20,0%,2,2,0%
4391,I63P11,20,20,0%,2,2,0%
4392,I63P12,20,20,0%,2,2,0%
4393,I63P13,20,20,0%,2,2,0%
4394,I63P14,20,20,0%,2,2,0%
4395,I63P15,20,20,0%,2,2,0%
4396,I63P16,20,20,0%,2,2,0%
4397,I63P17,20,20,0%,2,2,0%
4398,I63P18,20,20,0%,2,2,0%
4399,I63P19,20,20,0%,2,2,0%
4400,I63P20,20,20,0%,2,2,0%
4401,I63P21,20,20,0%,2,2,0%
4402,I63P22,20,20,0%,2,2,0%
4403,I63P23,20,20,0%,2,2,0%
4404,I63P24,20,20,0%,2,2,0%
4405,I63P25,20,20,0%,2,2,0%
4406,I63P26,20,20,0%,2,2,0%
4407,I63P27,20,20,0%,2,2,0%
4408,I63P28,20,20,0%,2,2,0%
4409,I63P29,20,20,0%,2,2,0%
4410,I63P30,20,20,0%,2,2,0%
4411,I63P31,20,20,0%,2,2,0%
4412,I63P32,20,20,0%,2,2,0%
4413,I63P33,20,20,0%,2,2,0%
4414,I63P34,20,20,0%,2,2,0%
4415,I63P35,20,20,0%,2,2,0%
4416,I63P36,20,20,0%,2,2,0%
4417,I63P37,20,20,0%,2,2,0%
4418,I63P38,20,20,0%,2,2,0%
4419,I63P39,20,20,0%,2,2,0%
4420,I63P40,20,20,0%,2,2,0%
4421,I63P41,20,20,0%,2,2,0%
4422,I63P42,20,20,0%,2,2,0%
4423,I63P43,20,20,0%,2,2,0%
4424,I63P44,20,20,0%,2,2,0%
4425,I63P45,20,20,0%,2,2,0%
4426,I63P46,20,20,0%,2,2,0%
4427,I63P47,20,20,0%,2,2,0%
4428,I63P48,20,20,0%,2,2,0%
4429,I63P49,20,20,0%,2,2,0%
4430,I63P50,20,20,0%,2,2,0%
4431,I63P51,20,20,0%,2,2,0%
4432,I63P52,20,20,0%,2,2,0%
4433,I63P53,20,20,0%,2,2,0%
4434,I63P54,20,20,0%,2,2,0%
4435,I63P55,20,20,0%,2,2,0%
4436,I63P56,20,20,0%,2,2,0%
4437,I63P57,20,20,0%,2,2,0%
4438,I63P58,20,20,0%,2,2,0%
4439,I63P59,20,20,0%,2,2,0%
4440,I63P60,20,20,0%,2,2,0%
4441,I63P61,20,20,0%,2,2,0%
4442,I63P62,20,20,0%,2,2,0%
4443,I63P63,20,20,0%,2,2,0%
4444,I63P64,20,20,0%,2,2,0%
4445,I63P65,20,20,0%,2,2,0%
4446,I63P66,20,20,0%,2,2,0%
4447,I63P67,20,20,0%,2,2,0%
4448,I63P68,20,20,0%,2,2,0%
4449,I63P69,20,20,0%,2,2,0%
4450,I63P70,20,20,0%,2,2,0%
4451,I63P71,20,20,0%,2,2,0%
4452,I63P72,20,20,0%,2,2,0%
4453,I63P73,20,20,0%,2,2,0%
4454,I63P74,20,20,0%,2,2,0%
4455,I63P75,20,20,0%,2,2,0%
4456,I63P76,20,20,0%,2,2,0%
4457,I63P77,20,20,0%,2,2,0%
4458,I63P78,20,20,0%,2,2,0%
4459,I63P79,20,20,0%,2,2,0%
4460,I63P80,20,20,0%,2,2,0%
4461,I63P81,20,20,0%,2,2,0%
4462,I63P82,20,20,0%,2,2,0%
4463,I63P83,20,20,0%,2,2,0%
4464,I63P84,20,20,0%,2,2,0%
4465,I63P85,20,20,0%,2,2,0%
4466,I63P86,20,20,0%,2,2,0%
4467,I63P87,20,20,0%,2,2,0%
4468,I63P88,20,20,0%,2,2,0%
4469,I63P89,20,20,0%,2,2,0%
4470,I63P90,20,20,0%,2,2,0%
4471,I63P91,20,20,0%,2,2,0%
4472,I63P92,20,20,0%,2,2,0%
4473,I63P93,20,20,0%,2,2,0%
4474,I63P94,20,20,0%,2,2,0%
4475,I63P95,20,20,0%,2,2,0%
4476,I64P00,25,25,0%,2,2,0%
4477,I64P01,25,25,0%,2,2,0%
4478,I64P02,25,25,0%,2,2,0%
4479,I64P03,25,25,0%,2,2,0%
4480,I64P04,25,25,0%,2,2,0%
4481,I64P05,25,25,0%,2,2,0%
4482,I64P06,25,25,0%,2,2,0%
4483,I64P07,25,25,0%,2,2,0%
4484,I64P08,25,25,0%,2,2,0%
4485,I64P09,25,25,0%,2,2,0%
4486,I64P10,25,25,0%,2,2,0%
4487,I64P11,25,25,0%,2,2,0%
4488,I64P12,25,25,0%,2,2,0%
4489,I64P13,25,25,0%,2,2,0%
4490,I64P14,25,25,0%,2,2,0%
4491,I64P15,25,25,0%,2,2,0%
4492,I64P16,25,25,0%,2,2,0%
4493,I64P17,25,25,0%,2,2,0%
4494,I64P18,25,25,0%,2,2,0%
4495,I64P19,25,25,0%,2,2,0%
4496,I64P20,25,25,0%,2,2,0%
4497,I64P21,25,25,0%,2,2,0%
4498,I64P22,25,25,0%,2,2,0%
4499,I64P23,25,25,0%,2,2,0%
4500,I64P24,25,25,0%,2,2,0%
4501,I64P25,25,25,0%,2,2,0%
4502,I64P26,25,25,0%,2,2,0%
4503,I64P27,25,25,0%,2,2,0%
4504,I64P28,25,25,0%,2,2,0%
4505,I64P29,25,25,0%,2,2,0%
4506,I64P30,25,25,0%,2,2,0%
4507,I64P31,25,25,0%,2,2,0%
4508,I64P32,25,25,0%,2,2,0%
4509,I64P33,25,25,0%,2,2,0%
4510,I64P34,25,25,0%,2,2,0%
4511,I64P35,25,25,0%,2,2,0%
4512,I64P36,25,25,0%,2,2,0%
4513,I64P37,25,25,0%,2,2,0%
4514,I64P38,25,25,0%,2,2,0%
4515,I64P39,25,25,0%,2,2,0%
4516,I64P40,25,25,0%,2,2,0%
4517,I64P41,25,25,0%,2,2,0%
4518,I64P42,25,25,0%,2,2,0%
4519,I64P43,25,25,0%,2,2,0%
4520,I64P44,25,25,0%,2,2,0%
4521,I64P45,25,25,0%,2,2,0%
4522,I64P46,25,25,0%,2,2,0%
4523,I64P47,25,25,0%,2,2,0%
4524,I64P48,25,25,0%,2,2,0%
4525,I64P49,25,25,0%,2,2,0%
4526,I64P50,25,25,0%,2,2,0%
4527,I64P51,25,25,0%,2,2,0%
4528,I64P52,25,25,0%,2,2,0%
4529,I64P53,25,25,0%,2,2,0%
4530,I64P54,25,25,0%,2,2,0%
4531,I64P55,25,25,0%,2,2,0%
4532,I64P56,25,25,0%,2,2,0%
4533,I64P57,25,25,0%,2,2,0%
4534,I64P58,25,25,0%,2,2,0%
4535,I64P59,25,25,0%,2,2,0%
4536,I64P60,25,25,0%,2,2,0%
4537,I64P61,25,25,0%,2,2,0%
4538,I64P62,25,25,0%,2,2,0%
4539,I64P63,25,25,0%,2,2,0%
4540,I64P64,25,25,0%,2,2,0%
4541,I64P65,25,25,0%,2,2,0%
4542,I64P66,25,25,0%,2,2,0%
4543,I64P67,25,25,0%,2,2,0%
4544,I64P68,25,25,0%,2,2,0%
4545,I64P69,25,25,0%,2,2,0%
4546,I64P70,25,25,0%,2,2,0%
4547,I64P71,25,25,0%,2,2,0%
4548,I64P72,25,25,0%,2,2,0%
4549,I64P73,25,25,0%,2,2,0%
4550,I64P74,25,25,0%,2,2,0%
4551,I64P75,25,25,0%,2,2,0%
4552,I64P76,25,25,0%,2,2,0%
4553,I64P77,25,25,0%,2,2,0%
4554,I64P78,25,25,0%,2,2,0%
4555,I64P79,25,25,0%,2,2,0%
4556,I64P80,25,25,0%,2,2,0%
4557,I64P81,25,25,0%,2,2,0%
4558,I64P82,25,25,0%,2,2,0%
4559,I64P83,25,25,0%,2,2,0%
4560,I64P84,25,25,0%,2,2,0%
4561,I64P85,25,25,0%,2,2,0%
4562,I64P86,25,25,0%,2,2,0%
4563,I64P87,25,25,0%,2,2,0%
4564,I64P88,25,25,0%,2,2,0%
4565,I64P89,25,25,0%,2,2,0%
4566,I64P90,25,25,0%,2,2,0%
4567,I64P91,25,25,0%,2,2,0%
4568,I64P92,25,25,0%,2,2,0%
4569,I64P93,25,25,0%,2,2,0%
4570,I64P94,25,25,0%,2,2,0%
4571,I64P95,25,25,0%,2,2,0%
4572,I65P00,14,14,0%,2,2,0%
4573,I65P01,14,14,0%,2,2,0%
4574,I65P02,14,14,0%,2,2,0%
4575,I65P03,14,14,0%,2,2,0%
4576,I65P04,14,14,0%,2,2,0%
4577,I65P05,14,14,0%,2,2,0%
4578,I65P06,14,14,0%,2,2,0%
4579,I65P07,14,14,0%,2,2,0%
4580,I65P08,14,14,0%,2,2,0%
4581,I65P09,14,14,0%,2,2,0%
4582,I65P10,14,14,0%,2,2,0%
4583,I65P11,14,14,0%,2,2,0%
4584,I65P12,14,14,0%,2,2,0%
4585,I65P13,14,14,0%,2,2,0%
4586,I65P14,14,14,0%,2,2,0%
4587,I65P15,14,14,0%,2,2,0%
4588,I65P16,14,14,0%,2,2,0%
4589,I65P17,14,14,0%,2,2,0%
4590,I65P18,14,14,0%,2,2,0%
4591,I65P19,14,14,0%,2,2,0%
4592,I65P20,14,14,0%,2,2,0%
4593,I65P21,14,14,0%,2,2,0%
4594,I65P22,14,14,0%,2,2,0%
4595,I65P23,14,14,0%,2,2,0%
4596,I65P24,14,14,0%,2,2,0%
4597,I65P25,14,14,0%,2,2,0%
4598,I65P26,14,14,0%,2,2,0%
4599,I65P27,14,14,0%,2,2,0%
4600,I65P28,14,14,0%,2,2,0%
4601,I65P29,14,14,0%,2,2,0%
4602,I65P30,14,14,0%,2,2,0%
4603,I65P31,14,14,0%,2,2,0%
4604,I65P32,14,14,0%,2,2,0%
4605,I65P33,14,14,0%,2,2,0%
4606,I65P34,14,14,0%,2,2,0%
4607,I65P35,14,14,0%,2,2,0%
4608,I65P36,14,14,0%,2,2,0%
4609,I65P37,14,14,0%,2,2,0%
4610,I65P38,14,14,0%,2,2,0%
4611,I65P39,14,14,0%,2,2,0%
4612,I65P40,14,14,0%,2,2,0%
4613,I65P41,14,14,0%,2,2,0%
4614,I65P42,14,14,0%,2,2,0%
4615,I65P43,14,14,0%,2,2,0%
4616,I65P44,14,14,0%,2,2,0%
4617,I65P45,14,14,0%,2,2,0%
4618,I65P46,14,14,0%,2,2,0%
4619,I65P47,14,14,0%,2,2,0%
4620,I65P48,14,14,0%,2,2,0%
4621,I65P49,14,14,0%,2,2,0%
4622,I65P50,14,14,0%,2,2,0%
4623,I65P51,14,14,0%,2,2,0%
4624,I65P52,14,14,0%,2,2,0%
4625,I65P53,14,14,0%,2,2,0%
4626,I65P54,14,14,0%,2,2,0%
4627,I65P55,14,14,0%,2,2,0%
4628,I65P56,14,14,0%,2,2,0%
4629,I65P57,14,14,0%,2,2,0%
4630,I65P58,14,14,0%,2,2,0%
4631,I65P59,14,14,0%,2,2,0%
4632,I65P60,14,14,0%,2,2,0%
4633,I65P61,14,14,0%,2,2,0%
4634,I65P62,14,14,0%,2,2,0%
4635,I65P63,14,14,0%,2,2,0%
4636,I65P64,14,14,0%,2,2,0%
4637,I65P65,14,14,0%,2,2,0%
4638,I65P66,14,14,0%,2,2,0%
4639,I65P67,14,14,0%,2,2,0%
4640,I65P68,14,14,0%,2,2,0%
4641,I65P69,14,14,0%,2,2,0%
4642,I65P70,14,14,0%,2,2,0%
4643,I65P71,14,14,0%,2,2,0%
4644,I65P72,14,14,0%,2,2,0%
4645,I65P73,14,14,0%,2,2,0%
4646,I65P74,14,14,0%,2,2,0%
4647,I65P75,14,14,0%,2,2,0%
4648,I65P76,14,14,0%,2,2,0%
4649,I65P77,14,14,0%,2,2,0%
4650,I65P78,14,14,0%,2,2,0%
4651,I65P79,14,14,0%,2,2,0%
4652,I65P80,14,14,0%,2,2,0%
4653,I65P81,14,14,0%,2,2,0%
4654,I65P82,14,14,0%,2,2,0%
4655,I65P83,14,14,0%,2,2,0%
4656,I65P84,14,14,0%,2,2,0%
4657,I65P85,14,14,0%,2,2,0%
4658,I65P86,14,14,0%,2,2,0%
4659,I65P87,14,14,0%,2,2,0%
4660,I65P88,14,14,0%,2,2,0%
4661,I65P89,14,14,0%,2,2,0%
4662,I65P90,14,14,0%,2,2,0%
4663,I65P91,14,14,0%,2,2,0%
4664,I65P92,14,14,0%,2,2,0%
4665,I65P93,14,14,0%,2,2,0%
4666,I65P94,14,14,0%,2,2,0%
4667,I65P95,14,14,0%,2,2,0%
4668,I66P00,237,50,79%,3,3,0%
4669,I66P01,237,50,79%,3,3,0%
4670,I66P02,237,50,79%,3,3,0%
4671,I66P03,237,50,79%,3,3,0%
4672,I66P04,237,50,79%,3,3,0%
4673,I66P05,237,50,79%,3,3,0%
4674,I66P06,237,50,79%,3,3,0%
4675,I66P07,237,50,79%,3,3,0%
4676,I66P08,237,50,79%,3,3,0%
4677,I66P09,237,50,79%,3,3,0%
4678,I66P10,237,50,79%,3,3,0%
4679,I66P11,237,50,79%,3,3,0%
4680,I66P12,237,50,79%,3,3,0%
4681,I66P13,237,50,79%,3,3,0%
4682,I66P14,237,50,79%,3,3,0%
4683,I66P15,237,50,79%,3,3,0%
