entity,orig_node,final_node,node_reduce,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
I07P01,4,4,0%,4,4,0%,2,2,0%
I07P02,4,4,0%,4,4,0%,2,2,0%
I07P03,4,4,0%,4,4,0%,2,2,0%
I07P04,4,4,0%,4,4,0%,2,2,0%
I07P05,4,4,0%,4,4,0%,2,2,0%
I07P06,4,4,0%,4,4,0%,2,2,0%
I07P07,4,4,0%,4,4,0%,2,2,0%
I07P08,4,4,0%,4,4,0%,2,2,0%
I07P09,4,4,0%,4,4,0%,2,2,0%
I07P10,4,4,0%,4,4,0%,2,2,0%
I07P11,4,4,0%,4,4,0%,2,2,0%
I07P12,4,4,0%,4,4,0%,2,2,0%
I07P13,4,4,0%,4,4,0%,2,2,0%
I07P14,4,4,0%,4,4,0%,2,2,0%
I07P15,4,4,0%,4,4,0%,2,2,0%
I07P16,4,4,0%,4,4,0%,2,2,0%
I07P17,4,4,0%,4,4,0%,2,2,0%
I07P18,4,4,0%,4,4,0%,2,2,0%
I07P19,4,4,0%,4,4,0%,2,2,0%
I07P20,4,4,0%,4,4,0%,2,2,0%
I07P21,4,4,0%,4,4,0%,2,2,0%
I07P22,4,4,0%,4,4,0%,2,2,0%
I07P23,4,4,0%,4,4,0%,2,2,0%
I07P24,4,4,0%,4,4,0%,2,2,0%
I07P25,4,4,0%,4,4,0%,2,2,0%
I07P26,4,4,0%,4,4,0%,2,2,0%
I07P27,4,4,0%,4,4,0%,2,2,0%
I07P28,4,4,0%,4,4,0%,2,2,0%
I07P29,4,4,0%,4,4,0%,2,2,0%
I07P30,4,4,0%,4,4,0%,2,2,0%
I07P31,4,4,0%,4,4,0%,2,2,0%
I07P32,4,4,0%,4,4,0%,2,2,0%
I07P33,4,4,0%,4,4,0%,2,2,0%
I07P34,4,4,0%,4,4,0%,2,2,0%
I07P35,4,4,0%,4,4,0%,2,2,0%
I07P36,4,4,0%,4,4,0%,2,2,0%
I07P37,4,4,0%,4,4,0%,2,2,0%
I07P38,4,4,0%,4,4,0%,2,2,0%
I07P39,4,4,0%,4,4,0%,2,2,0%
I07P40,4,4,0%,4,4,0%,2,2,0%
I07P41,4,4,0%,4,4,0%,2,2,0%
I07P42,4,4,0%,4,4,0%,2,2,0%
I07P43,4,4,0%,4,4,0%,2,2,0%
I07P44,4,4,0%,4,4,0%,2,2,0%
I07P45,4,4,0%,4,4,0%,2,2,0%
I07P46,4,4,0%,4,4,0%,2,2,0%
I07P47,4,4,0%,4,4,0%,2,2,0%
I07P48,4,4,0%,4,4,0%,2,2,0%
I07P49,4,4,0%,4,4,0%,2,2,0%
I07P50,4,4,0%,4,4,0%,2,2,0%
I07P51,4,4,0%,4,4,0%,2,2,0%
I07P52,4,4,0%,4,4,0%,2,2,0%
I07P53,4,4,0%,4,4,0%,2,2,0%
I07P54,4,4,0%,4,4,0%,2,2,0%
I07P55,4,4,0%,4,4,0%,2,2,0%
I07P56,4,4,0%,4,4,0%,2,2,0%
I07P57,4,4,0%,4,4,0%,2,2,0%
I07P58,4,4,0%,4,4,0%,2,2,0%
I07P59,4,4,0%,4,4,0%,2,2,0%
I07P60,4,4,0%,4,4,0%,2,2,0%
I07P61,4,4,0%,4,4,0%,2,2,0%
I07P62,4,4,0%,4,4,0%,2,2,0%
I07P63,4,4,0%,4,4,0%,2,2,0%
I07P64,4,4,0%,4,4,0%,2,2,0%
I07P65,4,4,0%,4,4,0%,2,2,0%
I07P66,4,4,0%,4,4,0%,2,2,0%
I07P67,4,4,0%,4,4,0%,2,2,0%
I07P68,4,4,0%,4,4,0%,2,2,0%
I07P69,4,4,0%,4,4,0%,2,2,0%
I07P70,4,4,0%,4,4,0%,2,2,0%
I07P71,4,4,0%,4,4,0%,2,2,0%
I07P72,4,4,0%,4,4,0%,2,2,0%
I07P73,4,4,0%,4,4,0%,2,2,0%
I07P74,4,4,0%,4,4,0%,2,2,0%
I07P75,4,4,0%,4,4,0%,2,2,0%
I07P76,4,4,0%,4,4,0%,2,2,0%
I07P77,4,4,0%,4,4,0%,2,2,0%
I07P78,4,4,0%,4,4,0%,2,2,0%
I07P79,4,4,0%,4,4,0%,2,2,0%
I07P80,4,4,0%,4,4,0%,2,2,0%
I07P81,4,4,0%,4,4,0%,2,2,0%
I07P82,4,4,0%,4,4,0%,2,2,0%
I07P83,4,4,0%,4,4,0%,2,2,0%
I07P84,4,4,0%,4,4,0%,2,2,0%
I07P85,4,4,0%,4,4,0%,2,2,0%
I07P86,4,4,0%,4,4,0%,2,2,0%
I07P87,4,4,0%,4,4,0%,2,2,0%
I07P88,4,4,0%,4,4,0%,2,2,0%
I07P89,4,4,0%,4,4,0%,2,2,0%
I07P90,4,4,0%,4,4,0%,2,2,0%
I07P91,4,4,0%,4,4,0%,2,2,0%
I07P92,4,4,0%,4,4,0%,2,2,0%
I07P93,4,4,0%,4,4,0%,2,2,0%
I07P94,4,4,0%,4,4,0%,2,2,0%
I07P95,4,4,0%,4,4,0%,2,2,0%
I08P00,4,4,0%,4,4,0%,2,2,0%
I08P01,4,4,0%,4,4,0%,2,2,0%
I08P02,4,4,0%,4,4,0%,2,2,0%
I08P03,4,4,0%,4,4,0%,2,2,0%
I08P04,4,4,0%,4,4,0%,2,2,0%
I08P05,4,4,0%,4,4,0%,2,2,0%
I08P06,4,4,0%,4,4,0%,2,2,0%
I08P07,4,4,0%,4,4,0%,2,2,0%
I08P08,4,4,0%,4,4,0%,2,2,0%
I08P09,4,4,0%,4,4,0%,2,2,0%
I08P10,4,4,0%,4,4,0%,2,2,0%
I08P11,4,4,0%,4,4,0%,2,2,0%
I08P12,4,4,0%,4,4,0%,2,2,0%
I08P13,4,4,0%,4,4,0%,2,2,0%
I08P14,4,4,0%,4,4,0%,2,2,0%
I08P15,4,4,0%,4,4,0%,2,2,0%
I08P16,4,4,0%,4,4,0%,2,2,0%
I08P17,4,4,0%,4,4,0%,2,2,0%
I08P18,4,4,0%,4,4,0%,2,2,0%
I08P19,4,4,0%,4,4,0%,2,2,0%
I08P20,4,4,0%,4,4,0%,2,2,0%
I08P21,4,4,0%,4,4,0%,2,2,0%
I08P22,4,4,0%,4,4,0%,2,2,0%
I08P23,4,4,0%,4,4,0%,2,2,0%
I08P24,4,4,0%,4,4,0%,2,2,0%
I08P25,4,4,0%,4,4,0%,2,2,0%
I08P26,4,4,0%,4,4,0%,2,2,0%
I08P27,4,4,0%,4,4,0%,2,2,0%
I08P28,4,4,0%,4,4,0%,2,2,0%
I08P29,4,4,0%,4,4,0%,2,2,0%
I08P30,4,4,0%,4,4,0%,2,2,0%
I08P31,4,4,0%,4,4,0%,2,2,0%
I08P32,4,4,0%,4,4,0%,2,2,0%
I08P33,4,4,0%,4,4,0%,2,2,0%
I08P34,4,4,0%,4,4,0%,2,2,0%
I08P35,4,4,0%,4,4,0%,2,2,0%
I08P36,4,4,0%,4,4,0%,2,2,0%
I08P37,4,4,0%,4,4,0%,2,2,0%
I08P38,4,4,0%,4,4,0%,2,2,0%
I08P39,4,4,0%,4,4,0%,2,2,0%
I08P40,4,4,0%,4,4,0%,2,2,0%
I08P41,4,4,0%,4,4,0%,2,2,0%
I08P42,4,4,0%,4,4,0%,2,2,0%
I08P43,4,4,0%,4,4,0%,2,2,0%
I08P44,4,4,0%,4,4,0%,2,2,0%
I08P45,4,4,0%,4,4,0%,2,2,0%
I08P46,4,4,0%,4,4,0%,2,2,0%
I08P47,4,4,0%,4,4,0%,2,2,0%
I08P48,4,4,0%,4,4,0%,2,2,0%
I08P49,4,4,0%,4,4,0%,2,2,0%
I08P50,4,4,0%,4,4,0%,2,2,0%
I08P51,4,4,0%,4,4,0%,2,2,0%
I08P52,4,4,0%,4,4,0%,2,2,0%
I08P53,4,4,0%,4,4,0%,2,2,0%
I08P54,4,4,0%,4,4,0%,2,2,0%
I08P55,4,4,0%,4,4,0%,2,2,0%
I08P56,4,4,0%,4,4,0%,2,2,0%
I08P57,4,4,0%,4,4,0%,2,2,0%
I08P58,4,4,0%,4,4,0%,2,2,0%
I08P59,4,4,0%,4,4,0%,2,2,0%
I08P60,4,4,0%,4,4,0%,2,2,0%
I08P61,4,4,0%,4,4,0%,2,2,0%
I08P62,4,4,0%,4,4,0%,2,2,0%
I08P63,4,4,0%,4,4,0%,2,2,0%
I08P64,4,4,0%,4,4,0%,2,2,0%
I08P65,4,4,0%,4,4,0%,2,2,0%
I08P66,4,4,0%,4,4,0%,2,2,0%
I08P67,4,4,0%,4,4,0%,2,2,0%
I08P68,4,4,0%,4,4,0%,2,2,0%
I08P69,4,4,0%,4,4,0%,2,2,0%
I08P70,4,4,0%,4,4,0%,2,2,0%
I08P71,4,4,0%,4,4,0%,2,2,0%
I08P72,4,4,0%,4,4,0%,2,2,0%
I08P73,4,4,0%,4,4,0%,2,2,0%
I08P74,4,4,0%,4,4,0%,2,2,0%
I08P75,4,4,0%,4,4,0%,2,2,0%
I08P76,4,4,0%,4,4,0%,2,2,0%
I08P77,4,4,0%,4,4,0%,2,2,0%
I08P78,4,4,0%,4,4,0%,2,2,0%
I08P79,4,4,0%,4,4,0%,2,2,0%
I08P80,4,4,0%,4,4,0%,2,2,0%
I08P81,4,4,0%,4,4,0%,2,2,0%
I08P82,4,4,0%,4,4,0%,2,2,0%
I08P83,4,4,0%,4,4,0%,2,2,0%
I08P84,4,4,0%,4,4,0%,2,2,0%
I08P85,4,4,0%,4,4,0%,2,2,0%
I08P86,4,4,0%,4,4,0%,2,2,0%
I08P87,4,4,0%,4,4,0%,2,2,0%
I08P88,4,4,0%,4,4,0%,2,2,0%
I08P89,4,4,0%,4,4,0%,2,2,0%
I08P90,4,4,0%,4,4,0%,2,2,0%
I08P91,4,4,0%,4,4,0%,2,2,0%
I08P92,4,4,0%,4,4,0%,2,2,0%
I08P93,4,4,0%,4,4,0%,2,2,0%
I08P94,4,4,0%,4,4,0%,2,2,0%
I08P95,4,4,0%,4,4,0%,2,2,0%
I09P00,19,19,0%,24,24,0%,2,2,0%
I09P01,19,19,0%,24,24,0%,2,2,0%
I09P02,19,19,0%,24,24,0%,2,2,0%
I09P03,19,19,0%,24,24,0%,2,2,0%
I09P04,19,19,0%,24,24,0%,2,2,0%
I09P05,19,19,0%,24,24,0%,2,2,0%
I09P06,19,19,0%,24,24,0%,2,2,0%
I09P07,19,19,0%,24,24,0%,2,2,0%
I09P08,19,19,0%,24,24,0%,2,2,0%
I09P09,19,19,0%,24,24,0%,2,2,0%
I09P10,19,19,0%,24,24,0%,2,2,0%
I09P11,19,19,0%,24,24,0%,2,2,0%
I09P12,19,19,0%,24,24,0%,2,2,0%
I09P13,19,19,0%,24,24,0%,2,2,0%
I09P14,19,19,0%,24,24,0%,2,2,0%
I09P15,19,19,0%,24,24,0%,2,2,0%
I09P16,19,19,0%,24,24,0%,2,2,0%
I09P17,19,19,0%,24,24,0%,2,2,0%
I09P18,19,19,0%,24,24,0%,2,2,0%
I09P19,19,19,0%,24,24,0%,2,2,0%
I09P20,19,19,0%,24,24,0%,2,2,0%
I09P21,19,19,0%,24,24,0%,2,2,0%
I09P22,19,19,0%,24,24,0%,2,2,0%
I09P23,19,19,0%,24,24,0%,2,2,0%
I09P24,19,19,0%,24,24,0%,2,2,0%
I09P25,19,19,0%,24,24,0%,2,2,0%
I09P26,19,19,0%,24,24,0%,2,2,0%
I09P27,19,19,0%,24,24,0%,2,2,0%
I09P28,19,19,0%,24,24,0%,2,2,0%
I09P29,19,19,0%,24,24,0%,2,2,0%
I09P30,19,19,0%,24,24,0%,2,2,0%
I09P31,19,19,0%,24,24,0%,2,2,0%
I09P32,19,19,0%,24,24,0%,2,2,0%
I09P33,19,19,0%,24,24,0%,2,2,0%
I09P34,19,19,0%,24,24,0%,2,2,0%
I09P35,19,19,0%,24,24,0%,2,2,0%
I09P36,19,19,0%,24,24,0%,2,2,0%
I09P37,19,19,0%,24,24,0%,2,2,0%
I09P38,19,19,0%,24,24,0%,2,2,0%
I09P39,19,19,0%,24,24,0%,2,2,0%
I09P40,19,19,0%,24,24,0%,2,2,0%
I09P41,19,19,0%,24,24,0%,2,2,0%
I09P42,19,19,0%,24,24,0%,2,2,0%
I09P43,19,19,0%,24,24,0%,2,2,0%
I09P44,19,19,0%,24,24,0%,2,2,0%
I09P45,19,19,0%,24,24,0%,2,2,0%
I09P46,19,19,0%,24,24,0%,2,2,0%
I09P47,19,19,0%,24,24,0%,2,2,0%
I09P48,19,19,0%,24,24,0%,2,2,0%
I09P49,19,19,0%,24,24,0%,2,2,0%
I09P50,19,19,0%,24,24,0%,2,2,0%
I09P51,19,19,0%,24,24,0%,2,2,0%
I09P52,19,19,0%,24,24,0%,2,2,0%
I09P53,19,19,0%,24,24,0%,2,2,0%
I09P54,19,19,0%,24,24,0%,2,2,0%
I09P55,19,19,0%,24,24,0%,2,2,0%
I09P56,19,19,0%,24,24,0%,2,2,0%
I09P57,19,19,0%,24,24,0%,2,2,0%
I09P58,19,19,0%,24,24,0%,2,2,0%
I09P59,19,19,0%,24,24,0%,2,2,0%
I09P60,19,19,0%,24,24,0%,2,2,0%
I09P61,19,19,0%,24,24,0%,2,2,0%
I09P62,19,19,0%,24,24,0%,2,2,0%
I09P63,19,19,0%,24,24,0%,2,2,0%
I09P64,19,19,0%,24,24,0%,2,2,0%
I09P65,19,19,0%,24,24,0%,2,2,0%
I09P66,19,19,0%,24,24,0%,2,2,0%
I09P67,19,19,0%,24,24,0%,2,2,0%
I09P68,19,19,0%,24,24,0%,2,2,0%
I09P69,19,19,0%,24,24,0%,2,2,0%
I09P70,19,19,0%,24,24,0%,2,2,0%
I09P71,19,19,0%,24,24,0%,2,2,0%
I09P72,19,19,0%,24,24,0%,2,2,0%
I09P73,19,19,0%,24,24,0%,2,2,0%
I09P74,19,19,0%,24,24,0%,2,2,0%
I09P75,19,19,0%,24,24,0%,2,2,0%
I09P76,19,19,0%,24,24,0%,2,2,0%
I09P77,19,19,0%,24,24,0%,2,2,0%
I09P78,19,19,0%,24,24,0%,2,2,0%
I09P79,19,19,0%,24,24,0%,2,2,0%
I09P80,19,19,0%,24,24,0%,2,2,0%
I09P81,19,19,0%,24,24,0%,2,2,0%
I09P82,19,19,0%,24,24,0%,2,2,0%
I09P83,19,19,0%,24,24,0%,2,2,0%
I09P84,19,19,0%,24,24,0%,2,2,0%
I09P85,19,19,0%,24,24,0%,2,2,0%
I09P86,19,19,0%,24,24,0%,2,2,0%
I09P87,19,19,0%,24,24,0%,2,2,0%
I09P88,19,19,0%,24,24,0%,2,2,0%
I09P89,19,19,0%,24,24,0%,2,2,0%
I09P90,19,19,0%,24,24,0%,2,2,0%
I09P91,19,19,0%,24,24,0%,2,2,0%
I09P92,19,19,0%,24,24,0%,2,2,0%
I09P93,19,19,0%,24,24,0%,2,2,0%
I09P94,19,19,0%,24,24,0%,2,2,0%
I09P95,19,19,0%,24,24,0%,2,2,0%
I10P00,9,9,0%,11,11,0%,2,2,0%
I10P01,9,9,0%,11,11,0%,2,2,0%
I10P02,9,9,0%,11,11,0%,2,2,0%
I10P03,9,9,0%,11,11,0%,2,2,0%
I10P04,9,9,0%,11,11,0%,2,2,0%
I10P05,9,9,0%,11,11,0%,2,2,0%
I10P06,9,9,0%,11,11,0%,2,2,0%
I10P07,9,9,0%,11,11,0%,2,2,0%
I10P08,9,9,0%,11,11,0%,2,2,0%
I10P09,9,9,0%,11,11,0%,2,2,0%
I10P10,9,9,0%,11,11,0%,2,2,0%
I10P11,9,9,0%,11,11,0%,2,2,0%
I10P12,9,9,0%,11,11,0%,2,2,0%
I10P13,9,9,0%,11,11,0%,2,2,0%
I10P14,9,9,0%,11,11,0%,2,2,0%
I10P15,9,9,0%,11,11,0%,2,2,0%
I10P16,9,9,0%,11,11,0%,2,2,0%
I10P17,9,9,0%,11,11,0%,2,2,0%
I10P18,9,9,0%,11,11,0%,2,2,0%
I10P19,9,9,0%,11,11,0%,2,2,0%
I10P20,9,9,0%,11,11,0%,2,2,0%
I10P21,9,9,0%,11,11,0%,2,2,0%
I10P22,9,9,0%,11,11,0%,2,2,0%
I10P23,9,9,0%,11,11,0%,2,2,0%
I10P24,9,9,0%,11,11,0%,2,2,0%
I10P25,9,9,0%,11,11,0%,2,2,0%
I10P26,9,9,0%,11,11,0%,2,2,0%
I10P27,9,9,0%,11,11,0%,2,2,0%
I10P28,9,9,0%,11,11,0%,2,2,0%
I10P29,9,9,0%,11,11,0%,2,2,0%
I10P30,9,9,0%,11,11,0%,2,2,0%
I10P31,9,9,0%,11,11,0%,2,2,0%
I10P32,9,9,0%,11,11,0%,2,2,0%
I10P33,9,9,0%,11,11,0%,2,2,0%
I10P34,9,9,0%,11,11,0%,2,2,0%
I10P35,9,9,0%,11,11,0%,2,2,0%
I10P36,9,9,0%,11,11,0%,2,2,0%
I10P37,9,9,0%,11,11,0%,2,2,0%
I10P38,9,9,0%,11,11,0%,2,2,0%
I10P39,9,9,0%,11,11,0%,2,2,0%
I10P40,9,9,0%,11,11,0%,2,2,0%
I10P41,9,9,0%,11,11,0%,2,2,0%
I10P42,9,9,0%,11,11,0%,2,2,0%
I10P43,9,9,0%,11,11,0%,2,2,0%
I10P44,9,9,0%,11,11,0%,2,2,0%
I10P45,9,9,0%,11,11,0%,2,2,0%
I10P46,9,9,0%,11,11,0%,2,2,0%
I10P47,9,9,0%,11,11,0%,2,2,0%
I10P48,9,9,0%,11,11,0%,2,2,0%
I10P49,9,9,0%,11,11,0%,2,2,0%
I10P50,9,9,0%,11,11,0%,2,2,0%
I10P51,9,9,0%,11,11,0%,2,2,0%
I10P52,9,9,0%,11,11,0%,2,2,0%
I10P53,9,9,0%,11,11,0%,2,2,0%
I10P54,9,9,0%,11,11,0%,2,2,0%
I10P55,9,9,0%,11,11,0%,2,2,0%
I10P56,9,9,0%,11,11,0%,2,2,0%
I10P57,9,9,0%,11,11,0%,2,2,0%
I10P58,9,9,0%,11,11,0%,2,2,0%
I10P59,9,9,0%,11,11,0%,2,2,0%
I10P60,9,9,0%,11,11,0%,2,2,0%
I10P61,9,9,0%,11,11,0%,2,2,0%
I10P62,9,9,0%,11,11,0%,2,2,0%
I10P63,9,9,0%,11,11,0%,2,2,0%
I10P64,9,9,0%,11,11,0%,2,2,0%
I10P65,9,9,0%,11,11,0%,2,2,0%
I10P66,9,9,0%,11,11,0%,2,2,0%
I10P67,9,9,0%,11,11,0%,2,2,0%
I10P68,9,9,0%,11,11,0%,2,2,0%
I10P69,9,9,0%,11,11,0%,2,2,0%
I10P70,9,9,0%,11,11,0%,2,2,0%
I10P71,9,9,0%,11,11,0%,2,2,0%
I10P72,9,9,0%,11,11,0%,2,2,0%
I10P73,9,9,0%,11,11,0%,2,2,0%
I10P74,9,9,0%,11,11,0%,2,2,0%
I10P75,9,9,0%,11,11,0%,2,2,0%
I10P76,9,9,0%,11,11,0%,2,2,0%
I10P77,9,9,0%,11,11,0%,2,2,0%
I10P78,9,9,0%,11,11,0%,2,2,0%
I10P79,9,9,0%,11,11,0%,2,2,0%
I10P80,9,9,0%,11,11,0%,2,2,0%
I10P81,9,9,0%,11,11,0%,2,2,0%
I10P82,9,9,0%,11,11,0%,2,2,0%
I10P83,9,9,0%,11,11,0%,2,2,0%
I10P84,9,9,0%,11,11,0%,2,2,0%
I10P85,9,9,0%,11,11,0%,2,2,0%
I10P86,9,9,0%,11,11,0%,2,2,0%
I10P87,9,9,0%,11,11,0%,2,2,0%
I10P88,9,9,0%,11,11,0%,2,2,0%
I10P89,9,9,0%,11,11,0%,2,2,0%
I10P90,9,9,0%,11,11,0%,2,2,0%
I10P91,9,9,0%,11,11,0%,2,2,0%
I10P92,9,9,0%,11,11,0%,2,2,0%
I10P93,9,9,0%,11,11,0%,2,2,0%
I10P94,9,9,0%,11,11,0%,2,2,0%
I10P95,9,9,0%,11,11,0%,2,2,0%
I11P00,3,3,0%,2,2,0%,2,2,0%
I11P01,3,3,0%,2,2,0%,2,2,0%
I11P02,3,3,0%,2,2,0%,2,2,0%
I11P03,3,3,0%,2,2,0%,2,2,0%
I11P04,3,3,0%,2,2,0%,2,2,0%
I11P05,3,3,0%,2,2,0%,2,2,0%
I11P06,3,3,0%,2,2,0%,2,2,0%
I11P07,3,3,0%,2,2,0%,2,2,0%
I11P08,3,3,0%,2,2,0%,2,2,0%
I11P09,3,3,0%,2,2,0%,2,2,0%
I11P10,3,3,0%,2,2,0%,2,2,0%
I11P11,3,3,0%,2,2,0%,2,2,0%
I11P12,3,3,0%,2,2,0%,2,2,0%
I11P13,3,3,0%,2,2,0%,2,2,0%
I11P14,3,3,0%,2,2,0%,2,2,0%
I11P15,3,3,0%,2,2,0%,2,2,0%
I11P16,3,3,0%,2,2,0%,2,2,0%
I11P17,3,3,0%,2,2,0%,2,2,0%
I11P18,3,3,0%,2,2,0%,2,2,0%
I11P19,3,3,0%,2,2,0%,2,2,0%
I11P20,3,3,0%,2,2,0%,2,2,0%
I11P21,3,3,0%,2,2,0%,2,2,0%
I11P22,3,3,0%,2,2,0%,2,2,0%
I11P23,3,3,0%,2,2,0%,2,2,0%
I11P24,3,3,0%,2,2,0%,2,2,0%
I11P25,3,3,0%,2,2,0%,2,2,0%
I11P26,3,3,0%,2,2,0%,2,2,0%
I11P27,3,3,0%,2,2,0%,2,2,0%
I11P28,3,3,0%,2,2,0%,2,2,0%
I11P29,3,3,0%,2,2,0%,2,2,0%
I11P30,3,3,0%,2,2,0%,2,2,0%
I11P31,3,3,0%,2,2,0%,2,2,0%
I11P32,3,3,0%,2,2,0%,2,2,0%
I11P33,3,3,0%,2,2,0%,2,2,0%
I11P34,3,3,0%,2,2,0%,2,2,0%
I11P35,3,3,0%,2,2,0%,2,2,0%
I11P36,3,3,0%,2,2,0%,2,2,0%
I11P37,3,3,0%,2,2,0%,2,2,0%
I11P38,3,3,0%,2,2,0%,2,2,0%
I11P39,3,3,0%,2,2,0%,2,2,0%
I11P40,3,3,0%,2,2,0%,2,2,0%
I11P41,3,3,0%,2,2,0%,2,2,0%
I11P42,3,3,0%,2,2,0%,2,2,0%
I11P43,3,3,0%,2,2,0%,2,2,0%
I11P44,3,3,0%,2,2,0%,2,2,0%
I11P45,3,3,0%,2,2,0%,2,2,0%
I11P46,3,3,0%,2,2,0%,2,2,0%
I11P47,3,3,0%,2,2,0%,2,2,0%
I11P48,3,3,0%,2,2,0%,2,2,0%
I11P49,3,3,0%,2,2,0%,2,2,0%
I11P50,3,3,0%,2,2,0%,2,2,0%
I11P51,3,3,0%,2,2,0%,2,2,0%
I11P52,3,3,0%,2,2,0%,2,2,0%
I11P53,3,3,0%,2,2,0%,2,2,0%
I11P54,3,3,0%,2,2,0%,2,2,0%
I11P55,3,3,0%,2,2,0%,2,2,0%
I11P56,3,3,0%,2,2,0%,2,2,0%
I11P57,3,3,0%,2,2,0%,2,2,0%
I11P58,3,3,0%,2,2,0%,2,2,0%
I11P59,3,3,0%,2,2,0%,2,2,0%
I11P60,3,3,0%,2,2,0%,2,2,0%
I11P61,3,3,0%,2,2,0%,2,2,0%
I12P00,3,3,0%,2,2,0%,2,2,0%
I12P01,3,3,0%,2,2,0%,2,2,0%
I12P02,3,3,0%,2,2,0%,2,2,0%
I12P03,3,3,0%,2,2,0%,2,2,0%
I12P04,3,3,0%,2,2,0%,2,2,0%
I12P05,3,3,0%,2,2,0%,2,2,0%
I12P06,3,3,0%,2,2,0%,2,2,0%
I12P07,3,3,0%,2,2,0%,2,2,0%
I12P08,3,3,0%,2,2,0%,2,2,0%
I12P09,3,3,0%,2,2,0%,2,2,0%
I12P10,3,3,0%,2,2,0%,2,2,0%
I12P11,3,3,0%,2,2,0%,2,2,0%
I12P12,3,3,0%,2,2,0%,2,2,0%
I12P13,3,3,0%,2,2,0%,2,2,0%
I12P14,3,3,0%,2,2,0%,2,2,0%
I12P15,3,3,0%,2,2,0%,2,2,0%
I12P16,3,3,0%,2,2,0%,2,2,0%
I12P17,3,3,0%,2,2,0%,2,2,0%
I12P18,3,3,0%,2,2,0%,2,2,0%
I12P19,3,3,0%,2,2,0%,2,2,0%
I12P20,3,3,0%,2,2,0%,2,2,0%
I12P21,3,3,0%,2,2,0%,2,2,0%
I12P22,3,3,0%,2,2,0%,2,2,0%
I12P23,3,3,0%,2,2,0%,2,2,0%
I12P24,3,3,0%,2,2,0%,2,2,0%
I12P25,3,3,0%,2,2,0%,2,2,0%
I12P26,3,3,0%,2,2,0%,2,2,0%
I12P27,3,3,0%,2,2,0%,2,2,0%
I12P28,3,3,0%,2,2,0%,2,2,0%
I12P29,3,3,0%,2,2,0%,2,2,0%
I12P30,3,3,0%,2,2,0%,2,2,0%
I12P31,3,3,0%,2,2,0%,2,2,0%
I12P32,3,3,0%,2,2,0%,2,2,0%
I12P33,3,3,0%,2,2,0%,2,2,0%
I12P34,3,3,0%,2,2,0%,2,2,0%
I12P35,3,3,0%,2,2,0%,2,2,0%
I12P36,3,3,0%,2,2,0%,2,2,0%
I12P37,3,3,0%,2,2,0%,2,2,0%
I12P38,3,3,0%,2,2,0%,2,2,0%
I12P39,3,3,0%,2,2,0%,2,2,0%
I12P40,3,3,0%,2,2,0%,2,2,0%
I12P41,3,3,0%,2,2,0%,2,2,0%
I12P42,3,3,0%,2,2,0%,2,2,0%
I12P43,3,3,0%,2,2,0%,2,2,0%
I12P44,3,3,0%,2,2,0%,2,2,0%
I12P45,3,3,0%,2,2,0%,2,2,0%
I12P46,3,3,0%,2,2,0%,2,2,0%
I12P47,3,3,0%,2,2,0%,2,2,0%
I12P48,3,3,0%,2,2,0%,2,2,0%
I12P49,3,3,0%,2,2,0%,2,2,0%
I12P50,3,3,0%,2,2,0%,2,2,0%
I12P51,3,3,0%,2,2,0%,2,2,0%
I12P52,3,3,0%,2,2,0%,2,2,0%
I12P53,3,3,0%,2,2,0%,2,2,0%
I12P54,3,3,0%,2,2,0%,2,2,0%
I12P55,3,3,0%,2,2,0%,2,2,0%
I12P56,3,3,0%,2,2,0%,2,2,0%
I12P57,3,3,0%,2,2,0%,2,2,0%
I12P58,3,3,0%,2,2,0%,2,2,0%
I12P59,3,3,0%,2,2,0%,2,2,0%
I12P60,3,3,0%,2,2,0%,2,2,0%
I12P61,3,3,0%,2,2,0%,2,2,0%
I12P62,3,3,0%,2,2,0%,2,2,0%
I12P63,3,3,0%,2,2,0%,2,2,0%
I12P64,3,3,0%,2,2,0%,2,2,0%
I12P65,3,3,0%,2,2,0%,2,2,0%
I12P66,3,3,0%,2,2,0%,2,2,0%
I12P67,3,3,0%,2,2,0%,2,2,0%
I12P68,3,3,0%,2,2,0%,2,2,0%
I12P69,3,3,0%,2,2,0%,2,2,0%
I12P70,3,3,0%,2,2,0%,2,2,0%
I12P71,3,3,0%,2,2,0%,2,2,0%
I12P72,3,3,0%,2,2,0%,2,2,0%
I12P73,3,3,0%,2,2,0%,2,2,0%
I12P74,3,3,0%,2,2,0%,2,2,0%
I12P75,3,3,0%,2,2,0%,2,2,0%
I12P76,3,3,0%,2,2,0%,2,2,0%
I12P77,3,3,0%,2,2,0%,2,2,0%
I12P78,3,3,0%,2,2,0%,2,2,0%
I12P79,3,3,0%,2,2,0%,2,2,0%
I12P80,3,3,0%,2,2,0%,2,2,0%
I12P81,3,3,0%,2,2,0%,2,2,0%
I12P82,3,3,0%,2,2,0%,2,2,0%
I12P83,3,3,0%,2,2,0%,2,2,0%
I12P84,3,3,0%,2,2,0%,2,2,0%
I12P85,3,3,0%,2,2,0%,2,2,0%
I12P86,3,3,0%,2,2,0%,2,2,0%
I12P87,3,3,0%,2,2,0%,2,2,0%
I12P88,3,3,0%,2,2,0%,2,2,0%
I12P89,3,3,0%,2,2,0%,2,2,0%
I12P90,3,3,0%,2,2,0%,2,2,0%
